,flows_mean,flows_conf,packets_mean,packets_conf,fraction_mean,fraction_conf,octets_mean,octets_conf,operations_mean,operations_conf,occupancy_mean,occupancy_conf
16384,0.07510910000000001,7.891763777044536e-05,48.66604724751164,0.21524221901589868,0.03948056329741727,5.276752736502882e-05,55.82990368577494,0.1877709345119456,1331.397357722495,1.3987951462047477,2532.8942739222875,3.385831737884473
32768,0.04196262,3.17626290818121e-05,37.04649512459211,0.25537036443576966,0.019429378432418133,5.0283852830360076e-05,43.743765824529866,0.23169657861689075,2383.0740245364454,1.8034397993023958,5146.862941034806,13.330491819274357
65536,0.0195554,6.974693154206818e-05,25.125224695002323,0.2957454122753056,0.007700759797025636,3.77938342476852e-05,30.45634400462125,0.26507949569785083,5113.710805590451,18.244287644867654,12985.894109807261,63.80529134092467
131072,0.006716559999999999,4.33130419745199e-05,15.539337010418844,0.31324195646693376,0.002420686502892863,1.8651063380550545e-05,19.0192022590282,0.2711678601271963,14888.895866028211,96.21495905409756,41311.87021500028,318.9376649279875
262144,0.00194538,1.1438616881230676e-05,9.584681919738463,0.3151663663904092,0.0007313382221398335,6.324922080889659e-06,11.685155195948722,0.24708099135722605,51404.76350641901,303.06512876779743,136740.92369873176,1177.3632014502946
524288,0.0006151399999999999,9.654127227386828e-06,5.960681770274856,0.3171911672523553,0.0002262505154626668,4.808614088413257e-06,7.266403659323392,0.2299021607465086,162585.44624203542,2557.6476612175466,442089.7945045025,9235.888269417046
1048576,0.00018512,6.3022246054884185e-06,3.722640974331015,0.29671897844968376,6.775640177822913e-05,2.23887169656015e-06,4.492308446864353,0.1923054678971745,540507.8872159969,17990.576236522582,1476711.9401501212,48805.66110221436
2097152,5.618e-05,4.149276220341288e-06,2.389532551717788,0.2807359753456762,2.1195751470020877e-05,1.3485649089749733e-06,2.8424153838290747,0.18303480478554368,1785236.4413239658,136988.06504094414,4727943.752984188,303759.09903902374
4194304,1.8180000000000002e-05,1.4702056785288158e-06,1.5734133487267083,0.25820488135506015,7.583050928418314e-06,4.939039062883106e-07,1.879132781754225,0.18223662853623224,5518891.814438373,437452.41215904336,13216531.724359836,865570.8790715821
8388608,7.46e-06,6.834793587109378e-07,0.9904281652476647,0.2429296494872849,3.0745142757506992e-06,3.597440306573505e-07,1.2543929042603137,0.20595013519735716,13461926.135916214,1204068.171862185,32749811.848885328,3696162.712720927
16777216,2.9800000000000003e-06,5.649230065045323e-07,0.48937706241432943,0.21363419944246487,9.26815989747506e-07,2.885945182050907e-07,0.6307615267623896,0.2135609986799598,34185498.0719078,6406541.782788787,114107415.03883155,39312078.18621318
