,flows_mean,packets_mean,fraction_mean,octets_mean,operations_mean,occupancy_mean
1,52.16708838205557,98.74532150046952,38.394455259766566,99.72099618173752,1.9169174109858504,2.604542747733413
2,34.77259575288551,98.0993746298244,24.621822137477565,99.54671605558339,2.8758278706214155,4.061437835170907
4,25.73517389401885,97.30322251220807,16.242579067311567,99.27408928527987,3.885732438094819,6.156657731853157
8,16.69810637820046,96.25077123946059,9.724085254906711,98.84323601423347,5.988703014286156,10.283743650801563
16,9.616071322765151,94.94829681434341,5.645154369397454,98.20053478353023,10.399257310338301,17.7143074318929
32,5.7722438148092525,93.44920936532546,3.430246541698523,97.29789937367515,17.324285530600818,29.152423531191417
64,3.530300366781536,91.69184959642334,2.1429441446475406,96.08083286010901,28.326201628890537,46.66477203793263
128,2.2697195009090843,89.46727765341384,1.3581333916842242,94.45279567406612,44.058307627857666,73.63047003504552
256,1.4373417036967817,86.58272681964282,0.8338427847789598,92.25596201731332,69.5728786987842,119.92668381307469
512,0.8621981384028476,82.9319464477839,0.504925413365398,89.28800324897365,115.98262110057662,198.049053093775
1024,0.5225507068955526,78.46094241658173,0.3143100648267061,85.34640556793521,191.36898808174035,318.1571676845115
2048,0.3328094946609239,73.09432521842024,0.19843264841736818,80.2600718182566,300.4721968701131,503.9493288910179
4096,0.21298051414558872,66.62557019583768,0.12086035478103829,73.86038434640597,469.52652171570134,827.4011786674727
8192,0.12890217582186558,58.62682201593208,0.06836749573111423,65.8698278657336,775.782094929053,1462.68338383045
16384,0.07143448793476281,48.64171781477504,0.03528713727505295,55.834033932539185,1399.8840460832378,2833.8938129361177
32768,0.03580371741710442,36.93481155375306,0.016495468210092623,43.581820751560954,2793.006067918167,6062.271087207806
65536,0.016147666120636117,25.179938465422314,0.006956562201865246,30.39713408278917,6192.8454089228235,14374.916388038224
131072,0.006533677572095886,15.674498676998077,0.002639414031871401,19.084434664419412,15305.316017901048,37887.19723108309
262144,0.0023665499109593036,9.482099971217023,0.0008989700703398995,11.54082677367174,42255.60573935415,111238.40859595039
524288,0.000765998222129749,5.934007727969389,0.0002743635634077696,7.220494411112447,130548.6058726928,364479.88485765574
1048576,0.00022125126110106308,3.8449842392371094,7.493305146377693e-05,4.662066580081847,451974.82492234034,1334524.5929073177
2097152,5.6963357764061584e-05,2.4846853665114796,1.8320581634797377e-05,2.9935477214327384,1755514.490809922,5458341.988993626
4194304,1.3060278314380724e-05,1.5828489938634949,4.067640033539509e-06,1.9048774909189523,7656804.670838416,24584279.62539835
8388608,2.6645374129330435e-06,1.054840311739214,9.478073875256564e-07,1.2789750373678137,37529966.558031164,105506668.67142674
16777216,4.834205480364062e-07,0.875721452122391,4.834220801441802e-07,1.0685719554050288,206859225.173997,206858569.57583544
