,flows_mean,flows_conf,packets_mean,packets_conf,fraction_mean,fraction_conf,octets_mean,octets_conf,operations_mean,operations_conf,occupancy_mean,occupancy_conf
1,52.1666594,0.0008887151973766549,99.39139550865336,0.0027826729078128665,52.1666594,0.0008887151973766549,99.89538447145415,0.0004898650714721953,1.916933174660209,3.2657004466862816e-05,1.916933174660209,3.2657004466862816e-05
2,34.6579025,0.0014370909581415958,98.94585235103264,0.00483243353548346,34.6579025,0.0014370909581415958,99.82741700778891,0.0008086476255897423,2.8853448384309432,0.000119642607031345,2.8853448384309432,0.000119642607031345
4,25.10641724,0.0015275722680883064,98.53069264602789,0.006759824264150893,25.10641724,0.0015275722680883064,99.74660802315006,0.0011959800853986735,3.983045419669691,0.00024234812580736786,3.983045419669691,0.00024234812580736786
8,15.867660460000002,0.0009364091903378835,97.80467080272719,0.010050322092524766,15.867660460000002,0.0009364091903378835,99.55930013693401,0.0020636615201397035,6.302126292202561,0.0003719052290609426,6.302126292202561,0.0003719052290609426
16,9.424366180000002,0.0012149744413321173,96.83744232710715,0.014366108688790291,9.424366180000002,0.0012149744413321173,99.21789233167883,0.0036342385993748394,10.61079323028816,0.001368076857048095,10.61079323028816,0.001368076857048095
32,5.655649479999999,0.0008116531253810066,95.74095716135989,0.019345772848538445,5.655649479999999,0.0008116531253810066,98.75813418777425,0.005808343460628862,17.6814354253109,0.002537754048887564,17.6814354253109,0.002537754048887564
64,3.54451784,0.0006272324623592951,94.52329440566072,0.024950967344139485,3.54451784,0.0006272324623592951,98.11568831704666,0.008896350895511773,28.212582398770696,0.004992518758857756,28.212582398770696,0.004992518758857756
128,2.25796442,0.0003228265195041047,93.04158340191091,0.031783324971002,2.25796442,0.0003228265195041047,97.22151466353259,0.013203835301084155,44.287677952256495,0.006331493804253796,44.287677952256495,0.006331493804253796
256,1.4059416,0.00021702759416553086,91.07399366766938,0.04053309882183953,1.4059416,0.00021702759416553086,95.85972948591106,0.01933414170466108,71.12671055211018,0.010978725615103713,71.12671055211018,0.010978725615103713
512,0.8733587399999999,0.0002828267286519859,88.63495737146721,0.05265406593979094,0.8733587399999999,0.0002828267286519859,94.14341647891112,0.027940395360474213,114.50049202252762,0.03708260455722723,114.50049202252762,0.03708260455722723
1024,0.53707718,0.00022798769133680619,85.5644290777258,0.06784558414678088,0.53707718,0.00022798769133680619,91.84485456868873,0.03967458171088367,186.1929962258015,0.07902385498061903,186.1929962258015,0.07902385498061903
2048,0.32655338,0.0002795994419551584,81.70418239355105,0.08689290991534904,0.32655338,0.0002795994419551584,88.45023085966493,0.056122644509912334,306.22876430429153,0.2621716938727445,306.22876430429153,0.2621716938727445
4096,0.20045936000000003,0.00016333346816008176,77.08962959261812,0.10334141679406628,0.20045936000000003,0.00016333346816008176,84.22581619719304,0.07394963496487605,498.85440348639565,0.40654506551339864,498.85440348639565,0.40654506551339864
8192,0.12373078,9.96605502285447e-05,71.4820256729798,0.12617844693004088,0.12373078,9.96605502285447e-05,78.88996483856997,0.09402141335485226,808.206605237134,0.6510303110603672,808.206605237134,0.6510303110603672
16384,0.07510910000000001,7.891763777044536e-05,64.3233164582303,0.15757248977317317,0.07510910000000001,7.891763777044536e-05,71.85504931220737,0.12351971485844615,1331.397357722495,1.3987951462047477,1331.397357722495,1.3987951462047477
32768,0.04196262,3.17626290818121e-05,54.54160466332392,0.18101469113992152,0.04196262,3.17626290818121e-05,62.450101727589335,0.16314051169393906,2383.0740245364454,1.8034397993023958,2383.0740245364454,1.8034397993023958
65536,0.0195554,6.974693154206818e-05,41.431284650879455,0.2541833201436816,0.0195554,6.974693154206818e-05,49.41701552112396,0.23505881683850305,5113.710805590451,18.244287644867654,5113.710805590451,18.244287644867654
131072,0.006716559999999999,4.33130419745199e-05,26.74032543497801,0.3108925685031636,0.006716559999999999,4.33130419745199e-05,32.800555744014446,0.29254324536624665,14888.895866028211,96.21495905409756,14888.895866028211,96.21495905409756
262144,0.00194538,1.1438616881230676e-05,16.07323848151285,0.2833488383159377,0.00194538,1.1438616881230676e-05,19.599920967213603,0.25890278222247076,51404.76350641901,303.06512876779743,51404.76350641901,303.06512876779743
524288,0.0006151399999999999,9.654127227386828e-06,10.063983380427654,0.3496381434016893,0.0006151399999999999,9.654127227386828e-06,12.266958277552517,0.32032690794841656,162585.44624203542,2557.6476612175466,162585.44624203542,2557.6476612175466
1048576,0.00018512,6.3022246054884185e-06,6.192341715589533,0.3117997658338698,0.00018512,6.3022246054884185e-06,7.57940233252876,0.19643350061423348,540507.8872159969,17990.576236522582,540507.8872159969,17990.576236522582
2097152,5.618e-05,4.149276220341288e-06,3.888456998751123,0.3493609961182913,5.618e-05,4.149276220341288e-06,4.677201315922119,0.25424713039087,1785236.4413239658,136988.06504094414,1785236.4413239658,136988.06504094414
4194304,1.8180000000000002e-05,1.4702056785288158e-06,2.5434804610614856,0.3215271697546358,1.8180000000000002e-05,1.4702056785288158e-06,2.9807854923200394,0.1900115058597791,5518891.814438373,437452.41215904336,5518891.814438373,437452.41215904336
8388608,7.46e-06,6.834793587109378e-07,1.786593214421654,0.28028943608941237,7.46e-06,6.834793587109378e-07,2.141536916867104,0.19964421009274824,13461926.135916214,1204068.171862185,13461926.135916214,1204068.171862185
16777216,2.9800000000000003e-06,5.649230065045323e-07,1.1252353431496778,0.31606329766867547,2.9800000000000003e-06,5.649230065045323e-07,1.4592468953634103,0.2557145736480684,34185498.0719078,6406541.782788787,34185498.0719078,6406541.782788787
