,flows_mean,flows_conf,packets_mean,packets_conf,fraction_mean,fraction_conf,octets_mean,octets_conf,operations_mean,operations_conf,occupancy_mean,occupancy_conf
64,95.69223140000001,0.0006891737318568403,99.28430467781365,0.003792452521594214,62.358668991253545,0.0006770831165141544,99.90645462471463,0.0006140768554985243,1.0450169103559166,7.526182919326274e-06,1.60362627400119,1.7411987491611214e-05
128,67.66188215999999,0.0010160261113583147,98.77440729973509,0.006494429017280368,40.89593028133724,0.0007084813147599789,99.83103843139395,0.0011093382967857224,1.477937012973279,2.219290058458334e-05,2.445231086018552,4.2361273308255676e-05
256,43.12881344,0.0008947022241159175,98.2499116085114,0.00927699043839425,27.979509141237934,0.0009073974617415104,99.73561909126167,0.0017363432309878135,2.318635548864534,4.8099177439198115e-05,3.5740441174212636,0.00011591016020462419
512,28.88975438,0.0017025665375740573,97.64900035271792,0.012455674998477662,19.517744747754456,0.000867903349110577,99.60582007984097,0.002588414549478557,3.4614347655876934,0.00020399538279347595,5.1235427758173895,0.00022783268151282954
1024,20.96010248,0.0008172266191799338,96.91986846217537,0.01629565760696039,13.823292811282005,0.0006453772507253319,99.42405692908801,0.0037766568321018212,4.770969043414756,0.00018601472745594094,7.234166379770855,0.00033774134642072795
2048,14.81213548,0.0007042050016465851,96.00256665992902,0.02110332391227132,9.503948566854493,0.0009002389661780796,99.1632464120887,0.005480709179565224,6.7512210006658036,0.0003209625558566742,10.521942512858615,0.000996737542553916
4096,10.27137344,0.0012164452237666268,94.87993233678928,0.0270348431226779,6.372218060599634,0.0007719910434085264,98.80065331508354,0.007866113751191506,9.735796416319845,0.0011530774224066676,15.69312283583027,0.0019014373616634828
8192,6.6458253,0.0009622950739300862,93.51666949330574,0.03425981112029319,4.217140540436925,0.0005104588985540559,98.31533107034942,0.011060000484036436,15.047040295816469,0.0021790209608187894,23.71275033437157,0.0028705418289050044
16384,4.42979,0.0006229671248858537,91.8529662463298,0.0430975138002907,2.857225443179364,0.0003796415531951425,97.67801572048907,0.015262325478488492,22.57443378272366,0.0031751015572822894,34.99898867091681,0.004650316584495329
32768,3.0480618999999995,0.000559243810706711,89.74912615374853,0.05434582899168561,1.9385925658895693,0.00022128052154091193,96.81147782132568,0.0209837027892803,32.80773325062132,0.0060187455895501785,51.583815204688925,0.0058876472663556
65536,2.0602032,0.00017753583051183242,87.09593521431258,0.0686430489703298,1.283923709369489,8.445833466574904e-05,95.62324576295188,0.028853654124077366,48.53890159248746,0.004182755437447838,77.88624783138343,0.005123557147499014
131072,1.3528285200000003,0.00020593092677856362,83.88484344532984,0.08602185593204581,0.8441013283287753,0.00013325801015495742,94.04973677723902,0.0393038420057934,73.91919945801601,0.011252154558036409,118.46919076789614,0.018702342207078004
262144,0.8994261,0.00023451147885289458,79.98460473101956,0.10699611531822484,0.5493499165663265,0.00022647596392866287,91.9671071455011,0.053050020302592316,111.18201209384651,0.028990008561564196,182.03335579540212,0.07503958692109336
524288,0.57799974,0.00022284210227896395,75.209705145687,0.1319817607944458,0.3584705115696073,0.0002144471445809648,89.27125255356539,0.07028053942813983,173.01047178998888,0.06669324131598842,278.9630258072622,0.1668833456046741
1048576,0.3832651,0.00030985718233705883,69.3967896131222,0.16193170576813998,0.23207404805141998,0.00018178136210847406,85.72589723967458,0.09187958233744098,260.9160967543392,0.2109297028553101,430.89708944353123,0.3375607479577525
2097152,0.24656994000000002,0.00018460488506283346,62.441821858948074,0.19618193179380228,0.1446083176701915,0.00010695757711939868,81.0677861848676,0.11900257081322252,405.564559454839,0.3036912352245622,691.5233508261463,0.5115783397797031
4194304,0.15191304,9.144143448561182e-05,54.785957423888,0.2382303535274417,0.08913967108131236,7.302283998722459e-05,75.26109452062326,0.15381143153936705,658.2714610969099,0.396226905710364,1121.8353580645044,0.9190810520858577
8388608,0.09389456,8.496587072431838e-05,47.155330718095115,0.27803236883939775,0.05453079866042461,5.8675672411447055e-05,68.08205837764879,0.196045444006117,1065.0248799003498,0.9636799378210981,1833.8271681046285,1.9733497408178664
16777216,0.05833382,9.133413162676352e-05,39.53800530100941,0.31319900559287106,0.032225234774687674,4.8370462539512604e-05,59.16102625734294,0.24525175845302272,1714.2735915405913,2.6822421576996476,3103.161781871582,4.66007381940608
33554432,0.03416825999999999,7.304133191363832e-05,31.526441567434404,0.35516906675536575,0.0176920592027824,5.529424415828821e-05,48.37996788878409,0.3054692617683088,2926.6997296741984,6.2612009926388055,5652.281970763554,17.679400916696977
67108864,0.01889748,6.793101634120641e-05,23.225355840495027,0.39198586539871627,0.008517408073533513,4.087886992495959e-05,36.05060552889317,0.36814074612993863,5291.7463435527625,19.027165534266715,11740.801390609608,56.40964271935991
134217728,0.00819676,4.6705682723394495e-05,15.285246373797335,0.4034100078799199,0.0031506145972317106,2.2951632517460505e-05,23.628755439940694,0.4147378083046007,12200.148751382829,69.78568028512927,31740.715528038483,231.8892400434379
268435456,0.00258722,2.2223600409259237e-05,9.407334870523329,0.37448666501663475,0.0009519436802182385,7.766499748000232e-06,14.386190263689532,0.431110453068964,38653.003455785605,331.5734102315546,105051.84863753298,854.4485517050634
536870912,0.0007914199999999999,9.493818468828043e-06,5.797236563644562,0.33630682536420586,0.00029115544379786464,5.272097502014071e-06,8.851539054614339,0.45259777679424396,126364.62371230223,1520.5461699287698,343516.87963793066,6144.970778397692
1073741824,0.00024482,5.455838263364614e-06,3.5066272043901314,0.2740595192742763,8.773095939636956e-05,2.679585884460392e-06,5.447583819613909,0.42494513202035833,408567.31466146116,8990.64385090128,1140394.2200742895,34442.11526958854
