,flows_mean,flows_conf,packets_mean,packets_conf,fraction_mean,fraction_conf,octets_mean,octets_conf,operations_mean,operations_conf,occupancy_mean,occupancy_conf
1,52.1667817,0.0026524389260416115,99.37462958571932,0.0012457167028543381,52.1667817,0.0026524389260416115,99.89189010115327,0.00026611312621582783,1.9169286828777004,9.746797273990637e-05,1.9169286828777004,9.746797273990637e-05
2,34.772606759999995,0.0021128364502658314,98.91980751536953,0.002122580508242322,34.772606759999995,0.0021128364502658314,99.8243452178632,0.00042814697772541876,2.875826965800189,0.00017473856404226495,2.875826965800189,0.00017473856404226495
4,25.73521066,0.001935509605296204,98.51666894712868,0.002904526607053981,25.73521066,0.001935509605296204,99.74276908925414,0.0006250261667304358,3.8857268982428117,0.00029224125424853753,3.8857268982428117,0.00029224125424853753
8,16.69806904,0.0005016184830637371,97.78482741174963,0.004334975013506437,16.69806904,0.0005016184830637371,99.56161147819478,0.0010667303665599093,5.988716408303219,0.00017990779434384763,5.988716408303219,0.00017990779434384763
16,9.61602898,0.0009128206547170947,96.69653999545199,0.0065666653142102405,9.61602898,0.0009128206547170947,99.22141328101016,0.0019248536677736183,10.399303150561208,0.0009872087141360453,10.399303150561208,0.0009872087141360453
32,5.77240008,0.0008506180074423497,95.55036244556564,0.008796999530460425,5.77240008,0.0008506180074423497,98.75024487910636,0.0030621037908389326,17.32381673841449,0.0025527198326216194,17.32381673841449,0.0025527198326216194
64,3.53032788,0.0005800095059789179,94.22496108972982,0.011173402209607275,3.53032788,0.0005800095059789179,97.99050223388161,0.0047875949887554725,28.325981268513782,0.00465366067596662,28.325981268513782,0.00465366067596662
128,2.26997056,0.0003393540806828632,92.74086769711657,0.01382540970944035,2.26997056,0.0003393540806828632,96.987380093599,0.007055532766699457,44.053435283262495,0.006586805690808717,44.053435283262495,0.006586805690808717
256,1.4374030599999998,0.0004740937584879479,90.76251302802397,0.01775482653788174,1.4374030599999998,0.0004740937584879479,95.6492881726147,0.010335142619325666,69.56991287156409,0.022948689312471515,69.56991287156409,0.022948689312471515
512,0.8622101799999999,0.00037751373612726624,88.05258154715114,0.02180633513653163,0.8622101799999999,0.00037751373612726624,93.7945994582968,0.013969953222257914,115.98101282998732,0.050787039700097125,115.98101282998732,0.050787039700097125
1024,0.52253016,0.0003711447366158138,84.88031190637417,0.02803099782504148,0.52253016,0.0003711447366158138,91.43770060491451,0.019703324995305138,191.3765631879315,0.13595390306599597,191.3765631879315,0.13595390306599597
2048,0.33279369999999997,0.0003394094160300565,81.32539752879518,0.037643639851140165,0.33279369999999997,0.0003394094160300565,88.45008682054682,0.029187728834372706,300.48661972922474,0.3064987306446483,300.48661972922474,0.3064987306446483
4096,0.21295389999999997,0.00023783042384323272,76.79478417749785,0.04331097218521052,0.21295389999999997,0.00023783042384323272,84.16164674461425,0.03661234980522465,469.5855052929548,0.5245587333686217,469.5855052929548,0.5245587333686217
8192,0.12892652,0.00014717844630229848,70.43135804138953,0.0615196753386158,0.12892652,0.00014717844630229848,77.77665685385878,0.05794333650935357,775.6361348865634,0.8859066342645292,775.6361348865634,0.8859066342645292
16384,0.07145356,8.376068754249733e-05,61.76588643370568,0.07304800589676574,0.07145356,8.376068754249733e-05,69.37215806032995,0.07308124968051288,1399.5113931374315,1.6404724079689004,1399.5113931374315,1.6404724079689004
32768,0.03578917999999999,6.267349921115772e-05,51.08042779766947,0.11274436997938153,0.03578917999999999,6.267349921115772e-05,59.27104139743062,0.11528560767148832,2794.1450150928513,4.885786039700633,2794.1450150928513,4.885786039700633
65536,0.016125519999999997,6.942897232526182e-05,39.38148251585063,0.13732308385671388,0.016125519999999997,6.942897232526182e-05,47.28609006572141,0.14549504543376202,6201.409819010494,26.593335929302157,6201.409819010494,26.593335929302157
131072,0.0065166,3.2441546262506823e-05,28.023395062234393,0.14633518332841078,0.0065166,3.2441546262506823e-05,34.270592234985436,0.16326371103152582,15345.62189226409,76.01498780293696,15345.62189226409,76.01498780293696
262144,0.0023662,1.3879171100349662e-05,18.286577620942538,0.16597636434401153,0.0023662,1.3879171100349662e-05,22.405710288246034,0.1935653455065598,42262.608336300116,247.69346107426827,42262.608336300116,247.69346107426827
524288,0.0007638,1.5006422529838725e-05,10.807403234879626,0.24285318043819437,0.0007638,1.5006422529838725e-05,13.255321847977996,0.29102871326089996,130950.45233291955,2562.909919171914,130950.45233291955,2562.909919171914
1048576,0.0002192,8.75174958432591e-06,5.761388426675018,0.2165621879316042,0.0002192,8.75174958432591e-06,7.090822184228925,0.2631504067028141,456577.4311033534,18008.19599138433,456577.4311033534,18008.19599138433
2097152,5.5599999999999996e-05,2.1470377636319618e-06,2.7633142312912566,0.15684911018555692,5.5599999999999996e-05,2.1470377636319618e-06,3.3678906041832044,0.18791120662300598,1799949.438528582,69293.52891002013,1799949.438528582,69293.52891002013
4194304,1.2759999999999998e-05,9.641902712195984e-07,1.2015300853581716,0.1781339345230002,1.2759999999999998e-05,9.641902712195984e-07,1.4384483328023985,0.21422004336424738,7860209.808075115,592693.529887788,7860209.808075115,592693.529887788
8388608,2.7e-06,6.208319991018834e-07,0.4631205913586959,0.17808121315523728,2.7e-06,6.208319991018834e-07,0.5491572674049523,0.21368299530693724,38124925.18374871,9292686.676995687,38124925.18374871,9292686.676995687
16777216,3.2e-07,3.8671405455482245e-07,0.12091591318088002,0.15996894764076947,3.2e-07,3.8671405455482245e-07,0.14442171247715146,0.19215509592167018,427083333.3333334,622841016.1319818,427083333.3333334,622841016.1319818
