,flows_mean,flows_conf,packets_mean,packets_conf,fraction_mean,fraction_conf,octets_mean,octets_conf,operations_mean,operations_conf,occupancy_mean,occupancy_conf
1,52.1667817,0.0026524389260416115,98.69260229685327,0.002568863885414885,38.394321838777905,0.002054184124851588,99.70712544179916,0.0007110957210016977,1.9169286828777004,9.746797273990637e-05,2.6045518024370233,0.00013935131293685288
2,34.772606759999995,0.0021128364502658314,98.01057500798717,0.00389250270589514,24.621861977546164,0.0015350389337420722,99.52236078244303,0.001156187457041824,2.875826965800189,0.00017473856404226495,4.061431271643182,0.0002532091409070958
4,25.73521066,0.001935509605296204,97.17082275329638,0.005531152437342257,16.242581668414886,0.0010745588865432865,99.23349018577846,0.0018532890651812295,3.8857268982428117,0.00029224125424853753,6.156656759902318,0.00040731277503347485
8,16.69806904,0.0005016184830637371,96.03834605340401,0.007756455950044483,9.724093624836119,0.0006530827614810164,98.77223156640498,0.0029682162737429962,5.988716408303219,0.00017990779434384763,10.283734823227281,0.0006906497233387654
16,9.61602898,0.0009128206547170947,94.68502427987457,0.01036624263716135,5.645304934171806,0.0005557214768199259,98.10138583628058,0.004570310347673967,10.399303150561208,0.0009872087141360453,17.713835066289974,0.001743749920844806
32,5.77240008,0.0008506180074423497,93.13537948240463,0.013273688367434033,3.4303394747969778,0.00042774739312889665,97.15847189888504,0.00678969979884414,17.32381673841449,0.0025527198326216194,29.151633983011628,0.0036347456050656035
64,3.53032788,0.0005800095059789179,91.27101405381975,0.016782589453526953,2.1430398617359594,0.0003189542225436881,95.86509391713466,0.009850157932788761,28.325981268513782,0.00465366067596662,46.66268833116957,0.0069451696925995066
128,2.26997056,0.0003393540806828632,88.94214217562117,0.021314896151196194,1.3582354117556577,0.00034473033848025914,94.15757378501065,0.013998168793563082,44.053435283262495,0.006586805690808717,73.62494194852141,0.01868817128966782
256,1.4374030599999998,0.0004740937584879479,85.9516141826366,0.026969535674723488,0.8338480059464415,0.0003698693877079995,91.87664141359298,0.01944891744368249,69.56991287156409,0.022948689312471515,119.92594513325405,0.05320119077100571
512,0.8622101799999999,0.00037751373612726624,82.28105228956143,0.03423457986625067,0.5049326994155399,0.00032386031379916247,88.87730265876066,0.026895546724190922,115.98101282998732,0.050787039700097125,198.04623757873455,0.12704357689179346
